Timestamp,PM2.5_Ref,PM2.5_LCS,RH,Temp
16/12/20 9:00,18.8975,124.6246667,81.43333333,9.592592593
05/02/21 19:00,9.645,111.9406667,62.4,15.98148148
21/10/20 9:00,37.1375,61.22466667,27.33333333,32.81481482
08/04/21 11:00,43.6725,21.34,17.16666667,33.12962963
14/06/21 20:00,15.4,58.129,56.5,32.53703704
18/03/21 17:00,27.5475,33.679,33.4,30.68518519
01/02/21 13:00,79.3325,156.315,37.53333333,24.31481481
02/11/20 10:00,61.12,91.35,25.63333333,32.83333333
25/11/20 21:00,34.9425,31.41666667,49.73333333,19.61111111
24/06/21 16:00,36.5575,15.65533333,21.9,40.59259259
21/06/21 13:00,22.3525,36.989,42.26666667,37.12962963
11/02/21 16:00,60.2525,112.6853333,46.73333333,25.05555556
03/07/21 19:00,54.325,43.51566667,50.83333333,35.46296297
22/10/20 11:00,40.83,42.244,16.4,39.98148148
10/01/21 9:00,42.935,144.407,82.3,12.25925926
22/11/20 22:00,83.21666667,194.0246667,61.4,15.74074074
21/09/21 8:00,19.5425,34.80666667,87.7,29.14814815
24/02/21 13:00,40.98,48.20466667,19.96666667,34.2962963
03/06/21 15:00,31.2675,33.498,34.3,36.37037037
02/01/21 11:00,65.565,354.9446667,69.0,15.46296297
06/05/21 8:00,37.1975,48.33566667,34.76666667,34.62962963
27/01/21 14:00,46.24,88.21866667,36.2,23.96296296
06/12/20 1:00,40.78,83.075,64.36666667,18.59259259
06/05/21 12:00,32.3175,50.013,28.73333333,39.07407407
05/12/21 3:00,27.99,70.87933333,87.1,17.07407407
04/01/22 5:00,77.975,282.9263333,77.1,15.98148148
08/12/20 14:00,64.7725,144.083,37.2,30.11111111
07/12/20 19:00,68.335,198.993,62.56666667,19.09259259
01/05/21 12:00,95.165,96.50333333,23.6,38.55555555
10/11/21 5:00,25.935,50.67966667,72.26666667,16.2962963
27/03/21 1:00,38.2525,79.122,56.16666667,21.25925926
19/07/21 7:00,10.88,22.96666667,78.46666667,29.29629629
04/05/21 4:00,42.5,49.23966667,38.96666667,29.77777778
25/10/20 22:00,81.93,91.27,48.0,21.0
16/03/21 20:00,16.7675,46.99966667,47.2,24.83333333
29/11/20 10:00,57.3475,183.192,36.86666667,28.05555556
05/03/21 22:00,31.18,56.70733333,47.03333333,20.83333334
31/03/21 18:00,71.115,20.34172414,21.17241379,28.2183908
25/10/20 2:00,68.9325,109.1663333,66.83333333,20.0
13/01/21 18:00,53.5575,241.3233333,74.53333333,10.38888889
22/05/21 3:00,20.795,63.89666667,59.46666667,27.64814815
02/05/21 13:00,62.2175,77.98666667,18.7,41.48148148
16/12/21 1:00,74.7375,199.4793333,83.86666667,10.70370371
20/05/21 10:00,37.9475,68.27233333,42.6,31.59259259
30/11/20 21:00,96.5775,307.2816667,74.4,16.01851852
27/09/21 7:00,20.6975,51.69481481,79.14814815,30.76131687
